"id_shp","geom","id","id_poi","nm_poi","nm_county","type_ret","typecode_r","typecode_s","lon_mars","lat_mars","lon_earth","lat_earth","cityname","sampletime","code_common","code_international","code_huoli","id_shp","nm_village","nm_town","nm_county","nm_busi_in","dis_tam","area"
52844,POINT (116.442719402896 39.8926769292687),5873845,B0FFK5E7G9,巴巴罗萨精酿酒吧,广渠门外大街7号线地铁广渠门外站A口底商富力19街2层209,体育休闲服务;娱乐场所;酒吧,80304,80300,116.448898,39.894033,116.442719402896,39.8926769292687,北京,"1/3/2021 15:00:06",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
61940,POINT (116.44485461629 39.8957430997337),5882945,B0FFLEN2PQ,乐家老铺南京同仁堂中医诊所(广渠门店),广渠门外大街5号院61号楼1层底商,医疗保健服务;诊所;诊所,90300,90300,116.451028,39.897095,116.44485461629,39.8957430997337,北京,"1/3/2021 14:20:11",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
61971,POINT (116.446126035291 39.8958347387078),5882976,B0FFLMDK5X,我爱我家富力城旗舰店,广渠门外大街五号院富力家园D区商业17-02,生活服务;中介机构;中介机构,71600,71600,116.452296,39.897184,116.446126035291,39.8958347387078,北京,"1/3/2021 14:20:06",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
61987,POINT (116.446419827435 39.895918353657),5882992,B0FFM111V4,乐老大耳道采耳(富力城店),富力城d区商业17-1乐老大耳道,生活服务;洗浴推拿场所;洗浴推拿场所,71400,71400,116.452589,39.897267,116.446419827435,39.895918353657,北京,"1/3/2021 14:20:04",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
61995,POINT (116.447852699045 39.8966803791574),5883000,B0GK1O3QCM,京城空调家电维修(百子湾店),天力街19号,生活服务;维修站点;维修站点,71200,71200,116.454018,39.898026,116.447852699045,39.8966803791574,北京,"1/3/2021 14:20:02",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
62076,POINT (116.447128789568 39.8958398624934),5883081,B0FFL5R725,快快适合你的智能+咖啡,天力街与惠力路交叉路口往西约200米(富力城D区),餐饮服务;咖啡厅;咖啡厅,50500,50500,116.453296,39.897187,116.447128789568,39.8958398624934,北京,"1/3/2021 14:19:47",cafe,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
454248,POINT (116.447008792353 39.8931847274518),6275734,B000A81GKV,广馨居(南2门),广渠门外大街17号,通行设施;临街院门;临街院门,991400,991400,116.453176,39.894532,116.447008792353,39.8931847274518,北京,"5/3/2021 14:36:18",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
454713,POINT (116.446736119887 39.8925541765357),6275715,B000AA0O3B,建木小区(南门),广渠门外大街19号,通行设施;临街院门;临街院正门,991401,991400,116.452904,39.893902,116.446736119887,39.8925541765357,北京,"5/3/2021 14:36:19",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
454715,POINT (116.44804275285 39.892545978473),6275717,B0HBO7LD88,建机小区(南门),广渠门外大街辅路,通行设施;临街院门;临街院门,991400,991400,116.454207,39.893891,116.44804275285,39.892545978473,北京,"5/3/2021 14:36:19",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
455380,POINT (116.447863792991 39.8961814256488),6276386,B0FFH62XEO,富力城10号地(南2门),天力街与广和东一路交叉口东100米,通行设施;临街院门;临街院门,991400,991400,116.454029,39.897527,116.447863792991,39.8961814256488,北京,"5/3/2021 14:35:00",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
455396,POINT (116.44842619917 39.8975705832279),6276405,B000ABBS5C,富力城10号地(北门),东三环国贸桥西南角CBD总部公寓附近,通行设施;临街院门;临街院门,991400,991400,116.45459,39.898915,116.44842619917,39.8975705832279,北京,"5/3/2021 14:34:59",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
455803,POINT (116.448830566486 39.8958065465949),6276813,B0GKJXZROO,城忆味老北京烧饼,广渠门外大街五号院富力城D区13号楼底商09,餐饮服务;中餐厅;中餐厅,50100,50100,116.454993,39.89715,116.448830566486,39.8958065465949,北京,"5/3/2021 14:34:10",eat,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
497661,POINT (116.446773809109 39.8958421065426),6318673,B0GRX65K7F,九匠铸想家联合艺术空间,天力街富力城D区底商16-12,科教文化服务;培训机构;培训机构,141400,141400,116.452942,39.89719,116.446773809109,39.8958421065426,北京,"1/3/2021 14:20:17",xxxq,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
16826,POINT (116.446930243253 39.89581944013),5837829,B000A80NZI,嘉诚宝康大药房,富力家园16-10,医疗保健服务;医药保健销售店;药房,90601,90600,116.453098,39.897167,116.446930243253,39.89581944013,北京,"1/3/2021 14:20:11",drug,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
52364,POINT (116.446820319074 39.8928133434145),5873368,B0FFIEL9NY,申通快递(酒具店),广渠门外大街17号附近,生活服务;物流速递;物流速递,70500,70500,116.452988,39.894161,116.446820319074,39.8928133434145,北京,"1/3/2021 15:01:11",mdps,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445041,POINT (116.448551190515 39.8925060859712),6266052,B000A9P54A,蝎王府羊蝎子垂杨柳店停车场,广渠门外大街与惠力路交叉口西100米,交通设施服务;停车场;公共停车场,150904,150900,116.454714,39.89385,116.448551190515,39.8925060859712,北京,"5/3/2021 14:53:31",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445049,POINT (116.448095867217 39.8928220808902),6266060,B000A9P7IS,广馨居停车场,广渠门外大街与惠力路交叉口西150米,交通设施服务;停车场;公共停车场,150904,150900,116.45426,39.894167,116.448095867217,39.8928220808902,北京,"5/3/2021 14:53:30",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445059,POINT (116.449096094065 39.8976160482948),6266070,B0FFIP7F26,停车场(富力十号北),光华北一街与惠力路交叉口西100米,交通设施服务;停车场;路边停车场,150906,150900,116.455258,39.898959,116.449096094065,39.8976160482948,北京,"5/3/2021 14:53:30",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445061,POINT (116.4472314217 39.8930812075134),6266072,B0FFGBA6DK,建木小区-停车场(建木小区北),广渠门外大街19号附近,交通设施服务;停车场;公共停车场,150904,150900,116.453398,39.894428,116.4472314217,39.8930812075134,北京,"5/3/2021 14:53:30",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445064,POINT (116.448460462885 39.8962457175976),6266075,B0FFGBA3ZN,富力城10号地停车场,广渠门外大街33附近,交通设施服务;停车场;专用停车场,150905,150900,116.454624,39.89759,116.448460462885,39.8962457175976,北京,"5/3/2021 14:53:30",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445067,POINT (116.446879420849 39.8932984468066),6266078,B000A8UKSO,广馨居停车场,广渠门外大街32-3号附近,交通设施服务;停车场;公共停车场,150904,150900,116.453047,39.894646,116.446879420849,39.8932984468066,北京,"5/3/2021 14:53:30",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
52659,POINT (116.449348442526 39.8926328311312),5873662,B000A80O07,北京双井轩海鲜饺子食府(双井店),广渠门外大街5号院4号楼,餐饮服务;中餐厅;特色/地方风味餐厅,50118,50100,116.455509,39.893975,116.449348442526,39.8926328311312,北京,"1/3/2021 15:00:49",eat,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
