"id","geom","heigh","id_shp","nm_village","nm_town","nm_county","nm_busi_in","dis_tam","area"
48317,"MULTIPOLYGON (((116.44731773165098 39.89940614142762, 116.44730698803201 39.89928677850532, 116.44703802039905 39.89929854931738, 116.44704338460102 39.89941790064913, 116.44731773165098 39.89940614142762)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48327,"MULTIPOLYGON (((116.47371583995997 39.899345045009476, 116.47308055011798 39.899339143612856, 116.473091305314 39.89943793790179, 116.47371582759297 39.89944380907351, 116.47399578857598 39.89944459832813, 116.473995800942 39.89934583426409, 116.47371583995997 39.899345045009476)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48345,"MULTIPOLYGON (((116.44502086109199 39.89939719765008, 116.44498859808496 39.899318942927465, 116.44478419735103 39.89937201953493, 116.44454752567002 39.89942914670033, 116.44457978856798 39.89950328563656, 116.44478418693696 39.899454322817434, 116.44502086109199 39.89939719765008)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48355,"MULTIPOLYGON (((116.44690351354201 39.89949579082708, 116.44684437037903 39.89926933085524, 116.44668298991003 39.899297794491574, 116.44674213318298 39.8995201388847, 116.44690351354201 39.89949579082708)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48419,"MULTIPOLYGON (((116.47558404022902 39.899580784452105, 116.47542790438396 39.89957210995499, 116.47542250594397 39.8996873190036, 116.47557864177499 39.89969599347443, 116.47558404022902 39.899580784452105)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48376,"MULTIPOLYGON (((116.47271982254999 39.89946158747653, 116.47236449733496 39.89945647837716, 116.47235371652502 39.89956344251098, 116.47271980914702 39.89956858168904, 116.47271982254999 39.89946158747653)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48392,"MULTIPOLYGON (((116.47429728052596 39.89949483168667, 116.47387733769203 39.89948953107312, 116.47386117011898 39.89961705549392, 116.47429726507104 39.899618286481235, 116.47429728052596 39.89949483168667)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48404,"MULTIPOLYGON (((116.47647242718999 39.89947220913128, 116.47617630750895 39.899421981175976, 116.476122445498 39.899590549188325, 116.476472405058 39.89964916100817, 116.47649932463497 39.89965746828419, 116.47654780337298 39.89948477015959, 116.47647242718999 39.89947220913128)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48407,"MULTIPOLYGON (((116.44677977476297 39.89962309768804, 116.44675826669405 39.8995530943904, 116.44652695590202 39.899593755885455, 116.44654846375697 39.89966375897083, 116.44677977476297 39.89962309768804)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48413,"MULTIPOLYGON (((116.47991834578002 39.89956855763024, 116.47960066797303 39.8995594056818, 116.47959527023299 39.89966638416218, 116.47990756362104 39.89967552044778, 116.47991834578002 39.89956855763024)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48415,"MULTIPOLYGON (((116.460737331115 39.899676378869025, 116.46073195994305 39.89958994696428, 116.46027986964603 39.899601145330955, 116.46028524073805 39.89968757715727, 116.460737331115 39.899676378869025)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48435,"MULTIPOLYGON (((116.44651080485795 39.89970071567617, 116.44649467828499 39.89961426341722, 116.44626337219604 39.89963846637161, 116.44627949860798 39.89972491847123, 116.44651080485795 39.89970071567617)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48437,"MULTIPOLYGON (((116.47785077995997 39.8994555869036, 116.47752772692897 39.89945054279962, 116.47752771766899 39.89952461575939, 116.47783461541302 39.89955018918632, 116.47785076761402 39.8995543508266, 116.47799074872596 39.89962882664287, 116.47834609788796 39.89972861437419, 116.4787283823 39.89973383295194, 116.478728399783 39.8995939177097, 116.47835688393398 39.8995887301808, 116.478356898848 39.899469390479574, 116.47785077995997 39.8994555869036)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48444,"MULTIPOLYGON (((116.46022064938498 39.89974914093144, 116.46021528193005 39.89963390312539, 116.45993542082695 39.89963731130864, 116.459262687923 39.89964796577439, 116.45926805572297 39.89975908827226, 116.45993540632097 39.89975253549208, 116.46022064938498 39.89974914093144)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48453,"MULTIPOLYGON (((116.45878909245597 39.89965912802036, 116.45862764221604 39.899654610885875, 116.45862224499 39.8997780519373, 116.45878369572003 39.899778453896744, 116.45878909245597 39.89965912802036)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48454,"MULTIPOLYGON (((116.47104547039697 39.89975732980147, 116.47104010335399 39.89962563004397, 116.47095934966296 39.899629521524616, 116.47035101172196 39.89964430102029, 116.47035637816099 39.89978011581588, 116.47095933315599 39.89976120635841, 116.47104547039697 39.89975732980147)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48459,"MULTIPOLYGON (((116.479013743076 39.89980050019264, 116.47901913254904 39.899759364292265, 116.479121433907 39.89976789054708, 116.47913760286598 39.899640367581206, 116.47906760749399 39.8996319347442, 116.47906221801703 39.89967307071696, 116.47877146759001 39.8996475391918, 116.47875529819795 39.89977917736274, 116.479013743076 39.89980050019264)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48461,"MULTIPOLYGON (((116.47626780679097 39.899665037012326, 116.47599860748599 39.89962311715283, 116.47596090042798 39.899771155136655, 116.47623009956101 39.899813074761404, 116.47626780679097 39.899665037012326)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48467,"MULTIPOLYGON (((116.46512939066997 39.89957667801816, 116.46496252673602 39.89956800591752, 116.46494096635499 39.89980251255039, 116.46540388008403 39.89983254547827, 116.46541466118501 39.89970911969747, 116.46511322793599 39.89969185954274, 116.46512939066997 39.89957667801816)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48472,"MULTIPOLYGON (((116.46798771845502 39.899777752899084, 116.467648581286 39.89977271946221, 116.46764857198802 39.89984679204992, 116.46798770915899 39.899851825482436, 116.46798771845502 39.899777752899084)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48478,"MULTIPOLYGON (((116.45659879322004 39.899863608121656, 116.45659883730796 39.89951382043058, 116.45624367315398 39.8995170738601, 116.45624901081202 39.89986275942144, 116.45659879322004 39.899863608121656)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48491,"MULTIPOLYGON (((116.476472398881 39.899698542846785, 116.47642932696598 39.89969018941693, 116.47637008112903 39.89985462605652, 116.47647237674902 39.89987549414689, 116.47650468096396 39.899879701649766, 116.476558542805 39.8997152497828, 116.476472398881 39.899698542846785)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48508,"MULTIPOLYGON (((116.46151232659798 39.899908805700406, 116.461501575184 39.89980589961249, 116.46131319743603 39.89982187787449, 116.46114634926298 39.89983791200531, 116.46116248319396 39.89993671655874, 116.461313184491 39.899924756350536, 116.46151232659798 39.899908805700406)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48508,"MULTIPOLYGON (((116.46151232659798 39.899908805700406, 116.461501575184 39.89980589961249, 116.46131319743603 39.89982187787449, 116.46114634926298 39.89983791200531, 116.46116248319396 39.89993671655874, 116.461313184491 39.899924756350536, 116.46151232659798 39.899908805700406)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48513,"MULTIPOLYGON (((116.46209361707703 39.89983211210227, 116.46201826581402 39.89982780281139, 116.46200748679297 39.899942998963205, 116.46208822030697 39.89994732209883, 116.46209361707703 39.89983211210227)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48520,"MULTIPOLYGON (((116.48100595050204 39.899983236432824, 116.48100597772897 39.89976513390168, 116.48138827616704 39.899766249041306, 116.48139367658696 39.89963869503581, 116.48126444874502 39.89963831790931, 116.48126445850397 39.899560129899015, 116.48137753234201 39.89956457503599, 116.48137754055996 39.89949873243661, 116.48060756163197 39.89949237295798, 116.480376031296 39.899487584179894, 116.48037600714403 39.89968099666104, 116.48060753799604 39.89968167027429, 116.48075830211997 39.899686224375124, 116.48075828824796 39.89979733342242, 116.48092520656802 39.89979781968643, 116.48092518344997 39.899983001036944, 116.48100595050204 39.899983236432824)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48529,"MULTIPOLYGON (((116.48155518855299 39.899824348464, 116.48108135370296 39.899818850577674, 116.48107594816402 39.899987555634176, 116.48155516749499 39.89999306920982, 116.48155518855299 39.899824348464)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48530,"MULTIPOLYGON (((116.461054839921 39.89994467204088, 116.46102794236499 39.8998417249447, 116.46074268623303 39.89989038006028, 116.46076958354497 39.899993326886545, 116.461054839921 39.89994467204088)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48531,"MULTIPOLYGON (((116.45296125879898 39.899974295899, 116.452955889644 39.899883750434896, 116.45249316284898 39.89989090874564, 116.45249315245997 39.899973211432176, 116.45249853034797 39.89999379951524, 116.45296125724103 39.89998664129349, 116.45296125879898 39.899974295899)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48550,"MULTIPOLYGON (((116.46067808875598 39.89999309421959, 116.46064580741802 39.899906594330915, 116.46045743164899 39.899947267506235, 116.46047357195701 39.89999257492227, 116.46049509376304 39.90004201109876, 116.46067808875598 39.89999309421959)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48553,"MULTIPOLYGON (((116.47104545904801 39.899847862985176, 116.47095932232199 39.89984762439487, 116.47035636887304 39.89985418840332, 116.470361731701 39.90001880871741, 116.47036172808905 39.900047614633905, 116.47095929807597 39.90004103580096, 116.47105081886905 39.900037174176965, 116.47105082093299 39.90002071365184, 116.47104545904801 39.899847862985176)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48556,"MULTIPOLYGON (((116.471971417456 39.90002327209046, 116.47197146644304 39.899632333470585, 116.47208452341305 39.899632648709265, 116.47208453630398 39.89952976975928, 116.47220297774402 39.899525985089284, 116.47220299939904 39.89935314809994, 116.47193919956702 39.89935241234306, 116.47184228407903 39.89943033058887, 116.47187451169596 39.900023002065744, 116.47187989173398 39.90005182297922, 116.471971414877 39.900043847746396, 116.471971417456 39.90002327209046)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48560,"MULTIPOLYGON (((116.469419642363 39.899958607004194, 116.46912894250201 39.89995781133311, 116.46912893527401 39.90001542320216, 116.46912892907898 39.900064804766245, 116.46941962894199 39.90006560043733, 116.46941963513704 39.90001621887334, 116.469419642363 39.899958607004194)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48570,"MULTIPOLYGON (((116.471250012765 39.90002126593273, 116.47123927656595 39.899774327714944, 116.47114237182998 39.89977817411237, 116.471153108521 39.90002099716488, 116.47115848125205 39.90010742980574, 116.47125538602398 39.90010358345619, 116.471250012765 39.90002126593273)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48579,"MULTIPOLYGON (((116.48198592557601 39.9000231341703, 116.48165208560701 39.90001804313373, 116.48164669698502 39.900050948464006, 116.48164668722599 39.900129135922825, 116.48198591222403 39.90013012755707, 116.48202898850701 39.90013025356036, 116.48202899826303 39.90005206610172, 116.48202900185802 39.90002326017359, 116.48198592557601 39.9000231341703)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48586,"MULTIPOLYGON (((116.452310216646 39.899972789461714, 116.45231022495703 39.8999069473202, 116.45166995777501 39.89992193919283, 116.45134714008296 39.89992943384564, 116.45134175464402 39.89997057294443, 116.45133635205801 39.90014751115909, 116.45166993075804 39.900135925873826, 116.45232095883998 39.90012095884461, 116.452310216646 39.899972789461714)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48588,"MULTIPOLYGON (((116.453047336811 39.90006502891877, 116.45274602554102 39.9000602141691, 116.45274601515403 39.90014251665561, 116.45304732642401 39.9001473314004, 116.45338092514297 39.90015222435408, 116.45338093552897 39.90006992187734, 116.453047336811 39.90006502891877)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48591,"MULTIPOLYGON (((116.45403737464902 39.90015376481304, 116.454037385032 39.900071462336385, 116.45354773569296 39.9000785423193, 116.45354772530901 39.900160844786186, 116.45403737464902 39.90015376481304)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48609,"MULTIPOLYGON (((116.48198590760302 39.90016716369096, 116.48180821815603 39.90016664412062, 116.48181359549 39.900224271585195, 116.48198590041304 39.90022477541569, 116.48201820762301 39.900224869916535, 116.482018214813 39.900167258191814, 116.48198590760302 39.90016716369096)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48613,"MULTIPOLYGON (((116.47509404499104 39.89997856111554, 116.47459333823498 39.89996068118449, 116.47458794553695 39.9000306232187, 116.47458254562898 39.90015817694557, 116.47509402027099 39.90017608731138, 116.47647233351302 39.90022116515302, 116.476660776987 39.900229934378984, 116.476666175535 39.900114726322116, 116.47647234741096 39.90011005680303, 116.47631620864603 39.90010549546977, 116.47632160150303 39.900035553645786, 116.47632160356201 39.900019093116846, 116.47509404499104 39.89997856111554)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48617,"MULTIPOLYGON (((116.48269129246998 39.90010338721353, 116.48260513931301 39.9001031346798, 116.482605122885 39.900234818676395, 116.48269127604196 39.900235071210034, 116.48269129246998 39.90010338721353)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48624,"MULTIPOLYGON (((116.44452591086798 39.90021920952412, 116.44451515919296 39.90017392123322, 116.44424622108998 39.90021040871337, 116.44425697263603 39.90025569687752, 116.44452591086798 39.90021920952412)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48635,"MULTIPOLYGON (((116.454925208322 39.9002587467727, 116.45491983616895 39.90018877695538, 116.454650787146 39.90020048230061, 116.45465615924502 39.90027045206259, 116.454925208322 39.9002587467727)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48641,"MULTIPOLYGON (((116.45460235006205 39.90027032430923, 116.454602356809 39.90021682779934, 116.45442478622401 39.90022463705978, 116.45437097750103 39.90022450967741, 116.45436560701697 39.90014219455016, 116.454166515199 39.900145839142525, 116.45417187941297 39.90027753561918, 116.45442477999504 39.90027401844907, 116.45460235006205 39.90027032430923)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48647,"MULTIPOLYGON (((116.47017873340297 39.899705553495735, 116.47005491486098 39.89970109742609, 116.47002795798495 39.90001788922324, 116.47000100680101 39.900289413330086, 116.47013020863105 39.90029388406107, 116.47015177696696 39.90001823007867, 116.47017873340297 39.899705553495735)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48651,"MULTIPOLYGON (((116.45355846905801 39.9003007839587, 116.45355309562503 39.90024315975649, 116.45334324855801 39.900246784091635, 116.453343241288 39.90030439568873, 116.45355846905801 39.9003007839587)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48657,"MULTIPOLYGON (((116.45398893555202 39.90024829845511, 116.45378446630497 39.90024781754034, 116.45378445747896 39.900317774473386, 116.45398892724496 39.90031414027644, 116.45398893555202 39.90024829845511)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48665,"MULTIPOLYGON (((116.47111000237798 39.90032128173809, 116.47111002662302 39.900127871111636, 116.470959286727 39.900131568614476, 116.47036171673697 39.90013814743667, 116.470361692485 39.9003315580291, 116.47095926248097 39.900324979229644, 116.47111000237798 39.90032128173809)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48669,"MULTIPOLYGON (((116.45874596212805 39.90026806048712, 116.45855760326202 39.9002675917959, 116.45855759444997 39.90033754872034, 116.45874595383503 39.90033390230019, 116.45874596212805 39.90026806048712)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48680,"MULTIPOLYGON (((116.45166990270101 39.90035814211346, 116.45166991413099 39.90026760965726, 116.45129867481002 39.90027087909727, 116.45130404361097 39.900361423773205, 116.45166990270101 39.90035814211346)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48681,"MULTIPOLYGON (((116.44421931334301 39.900325577171785, 116.44420318631299 39.90025558744923, 116.443907359156 39.900292023454114, 116.44392348597196 39.9003620129691, 116.44421931334301 39.900325577171785)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48698,"MULTIPOLYGON (((116.457179922636 39.900317689769764, 116.45711534577703 39.90031753176078, 116.45710995504402 39.9003915905771, 116.45717991330098 39.90039176174818, 116.45738440816301 39.90038814777479, 116.45738441646002 39.90032230601617, 116.457179922636 39.900317689769764)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48702,"MULTIPOLYGON (((116.44953938432499 39.900394499726026, 116.44953939576304 39.900303967323204, 116.44904445277298 39.90031522009588, 116.449049821077 39.90040576431511, 116.44953938432499 39.900394499726026)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48709,"MULTIPOLYGON (((116.44672588051498 39.90042954860991, 116.44672589300498 39.90033078604094, 116.44652148305504 39.90033446821266, 116.44652147056503 39.90043323077577, 116.44672588051498 39.90042954860991)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48715,"MULTIPOLYGON (((116.48264818302596 39.90036662868126, 116.48233049378598 39.900365697936536, 116.48233048249004 39.90045623036751, 116.482648171731 39.90045716111233, 116.48264818302596 39.90036662868126)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48717,"MULTIPOLYGON (((116.456932360649 39.90046111348107, 116.45693236272396 39.90044465306493, 116.457066896114 39.90045321189777, 116.45706152406 39.900379126830536, 116.45664716013601 39.90037811637144, 116.456647149762 39.90046041849158, 116.456932360649 39.90046111348107)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48727,"MULTIPOLYGON (((116.45842304743101 39.90038248073942, 116.45790103292802 39.90038118878123, 116.45790101789302 39.90050052682353, 116.45842303239904 39.90050181878162, 116.45842304743101 39.90038248073942)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48728,"MULTIPOLYGON (((116.45462923128302 39.90045556808333, 116.454623864898 39.90034033231254, 116.45442477065203 39.900348090467276, 116.453348611562 39.90038671045466, 116.45335397768405 39.900501945937066, 116.45442475611698 39.90046331344972, 116.45462923128302 39.90045556808333)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48735,"MULTIPOLYGON (((116.48297666200003 39.90021121748517, 116.482728971666 39.90020637586216, 116.48271816452399 39.90051086269959, 116.48296585483598 39.900515704279975, 116.48297666200003 39.90021121748517)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48745,"MULTIPOLYGON (((116.45068529775801 39.90056989417006, 116.45067993272897 39.90045054415654, 116.45029256744202 39.900457904257784, 116.45002356700596 39.900465533074204, 116.45002893188996 39.900584882945616, 116.45029255184801 39.90058135723434, 116.45068529775801 39.90056989417006)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48760,"MULTIPOLYGON (((116.48329429995898 39.900640121525015, 116.48330511331302 39.90028625390412, 116.48312742192005 39.90028161702097, 116.48311662038695 39.90054083737691, 116.48298200603999 39.900536327197216, 116.48297660912996 39.90063507380357, 116.48329429995898 39.900640121525015)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48776,"MULTIPOLYGON (((116.457083017469 39.90063431570954, 116.45660945882896 39.90063316100823, 116.456609452086 39.90068665720077, 116.45708301072702 39.900687811901996, 116.457083017469 39.90063431570954)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48781,"MULTIPOLYGON (((116.48284738058202 39.90062234939707, 116.482314310858 39.90060021169126, 116.48230891808902 39.9006660374823, 116.48284198727204 39.90069229023579, 116.48284738058202 39.90062234939707)))","12",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
48787,"MULTIPOLYGON (((116.458423021513 39.90058823585654, 116.458186230279 39.90058764888607, 116.45818621524498 39.9007069865746, 116.45842300648101 39.900707573544985, 116.458423021513 39.90058823585654)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48794,"MULTIPOLYGON (((116.45813777935403 39.90071921196827, 116.45813779542402 39.90059164410951, 116.45789562442397 39.9005951608104, 116.45789561612901 39.90066100231127, 116.45807858919699 39.900661454282705, 116.45807858193898 39.90071906554469, 116.45813777935403 39.90071921196827)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48796,"MULTIPOLYGON (((116.44478404062298 39.90061067362161, 116.44452586191905 39.90060602938062, 116.444520468635 39.90072124090112, 116.444784026043 39.90072589613412, 116.44484857078899 39.9007301438753, 116.44485396414896 39.90061493243091, 116.44478404062298 39.90061067362161)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48801,"MULTIPOLYGON (((116.45996757242496 39.90074847514931, 116.45996758434103 39.90065382808454, 116.45993529286301 39.90065374661602, 116.45981689054803 39.90065756322519, 116.45981690039198 39.900579376426904, 116.45966620733999 39.900583112170885, 116.45967156847802 39.900747729382836, 116.45993528094702 39.9007483936807, 116.45996757242496 39.90074847514931)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48812,"MULTIPOLYGON (((116.46843981151099 39.9005361636563, 116.46820295044805 39.900535519856085, 116.46683564282998 39.90054005634354, 116.46683561389304 39.9007705015803, 116.468202921527 39.900765965119845, 116.46844516633104 39.90076250847776, 116.46843981151099 39.9005361636563)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48827,"MULTIPOLYGON (((116.46022051521798 39.90081495562599, 116.46022052868703 39.9007079633839, 116.460102125278 39.90071177910373, 116.46010211232596 39.900814656256394, 116.46022051521798 39.90081495562599)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48829,"MULTIPOLYGON (((116.45930559459899 39.900820882079, 116.45930023871001 39.90061511415959, 116.45956394797004 39.900615775861304, 116.45955858270598 39.90048407918099, 116.459187236705 39.90049137818834, 116.459192577026 39.90082059904461, 116.45930559459899 39.900820882079)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48840,"MULTIPOLYGON (((116.466733359214 39.900593277917444, 116.46652342328599 39.90059271474642, 116.46651800777101 39.90085195095652, 116.46672794315502 39.90085662918472, 116.466733359214 39.900593277917444)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48843,"MULTIPOLYGON (((116.443616856582 39.90078524907064, 116.44358998292502 39.90063705182487, 116.44340711281103 39.900657260008444, 116.442901538492 39.90071386212646, 116.44292841182897 39.90085794345937, 116.44340709405803 39.90080540309842, 116.443616856582 39.90078524907064)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48856,"MULTIPOLYGON (((116.45841759943998 39.90090919926413, 116.45841761654701 39.9007734015832, 116.458218496553 39.900772907921116, 116.45821849085002 39.9008181738443, 116.458105477398 39.9008178941412, 116.45810548310098 39.9007726282181, 116.45789560212998 39.900772109702466, 116.457895585021 39.90090790738348, 116.45841759943998 39.90090919926413)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48887,"MULTIPOLYGON (((116.44571993263904 39.90086774675257, 116.44495075221799 39.90085380668507, 116.44495073763899 39.90096902879452, 116.44571453907903 39.9009829576168, 116.44571993263904 39.90086774675257)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
48891,"MULTIPOLYGON (((116.46131317361703 39.90001117415243, 116.46124320630803 39.9000068801074, 116.46116777106899 39.90068568088281, 116.46131308766054 39.900694282515374, 116.46269093613205 39.90078013250906, 116.46406884164804 39.90086602877019, 116.46544680184003 39.90095196947532, 116.46610350480901 39.900990754559885, 116.46613044928296 39.90075215178688, 116.46544683234399 39.90070917958357, 116.46517769536204 39.90069200503823, 116.46522619504995 39.900255932445, 116.465150836893 39.90025161756756, 116.46447800380402 39.90020868855664, 116.46406892699896 39.90018703715046, 116.463896685517 39.900178355109595, 116.46269102152702 39.90010114008314, 116.46214741037804 39.90006681354117, 116.46131317361703 39.90001117415243)))","12",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48891,"MULTIPOLYGON (((116.46131317361703 39.90001117415243, 116.46124320630803 39.9000068801074, 116.46116777106899 39.90068568088281, 116.46131308766054 39.900694282515374, 116.46269093613205 39.90078013250906, 116.46406884164804 39.90086602877019, 116.46544680184003 39.90095196947532, 116.46610350480901 39.900990754559885, 116.46613044928296 39.90075215178688, 116.46544683234399 39.90070917958357, 116.46517769536204 39.90069200503823, 116.46522619504995 39.900255932445, 116.465150836893 39.90025161756756, 116.46447800380402 39.90020868855664, 116.46406892699896 39.90018703715046, 116.463896685517 39.900178355109595, 116.46269102152702 39.90010114008314, 116.46214741037804 39.90006681354117, 116.46131317361703 39.90001117415243)))","12",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
48898,"MULTIPOLYGON (((116.44411703472002 39.900996129169265, 116.44411166548998 39.900922046945176, 116.44382122171295 39.90092968891117, 116.44381585724302 39.90081857095722, 116.44394494292597 39.90081471689402, 116.443939577384 39.90071182890638, 116.44381049173197 39.90071568300049, 116.44381048548203 39.90076506402456, 116.44373518616698 39.900764912054214, 116.44374054072102 39.90095421650286, 116.44340707426302 39.900961776017034, 116.44340706853302 39.901007041796156, 116.44340706749101 39.9010152719346, 116.44367599186596 39.901007582315785, 116.44411703472002 39.900996129169265)))","12",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
