id,geom_xq,fid,nm_xq,id_xq,lon_earth,lat_earth,lon_mars,lat_mars,id_county,nm_county,nm_shangqu,manage_com,bld_area,r_green,plot_ratio,dishang,dixia,n_parking,n_bld,n_hhld,year_built,fee,n_sale,n_rent,developer,price,yt_bieshu,yt_gongyu,yt_pingfan,yt_zhuzhai,yt_shangye,yt_shangzh,yt_siheyua,id_xq_old,id_beike,yt_unkow_1,area_beike,area_xq,area_ratio,avg_area,unit_rent,id_shp,id_shp2,id_shp,nm_village,nm_town,nm_county,nm_busi_in,dis_tam,area
5824,"MULTIPOLYGON (((116.46019936720711 39.89507031174554, 116.4606077025835 39.89504834760322, 116.46046835083382 39.89422603090668, 116.46045031582946 39.894033994173526, 116.46040316527387 39.89400687601659, 116.4571747942814 39.894011831281034, 116.45719877020713 39.894810853737965, 116.45820295949909 39.894802326366346, 116.45872663652517 39.894804626832126, 116.45889616952263 39.894899044855094, 116.45907372267425 39.895041482178726, 116.45910783216084 39.89504756699165, 116.4595241742013 39.89507060942117, 116.46019936720711 39.89507031174554)))",5824,天之骄子,101729,116.4589724,39.89448231,116.4651228,39.8958166,110105000,朝阳区,双井,香港中原物业管理公司,136000,33,2.73,0,680,680,9,808,2006,2.822857143,16,6,北京千喜合房地产开发有限公司,73681,0,0,0,1,1,0,0,3747,109520579,0,0.029101386,0.029101386,1,168.3168317,111,5822,,90602,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583,0.57566336
5838,"MULTIPOLYGON (((116.45823192216551 39.895837351612556, 116.45822198285828 39.895100359893775, 116.45822199904603 39.894976365866626, 116.45808657733369 39.89489003454753, 116.45654971509737 39.894908265604045, 116.45652856933805 39.89554318606923, 116.45726789569687 39.8955479893483, 116.45727387618854 39.89585599006193, 116.45823192216551 39.895837351612556)))",5838,东环18公寓,101735,116.4574582,39.8953237,116.4636133,39.89666154,110105000,朝阳区,双井,北京东环兴业物业管理有限公司,44509,30,3.4,0,279,279,3,277,2002,2.665,8,4,-1,73507,0,0,0,1,0,0,0,12463,109507587,0,0.013031254,0.013031254,1,160.6823105,84,5837,,90602,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583,0.57566336
5820,"MULTIPOLYGON (((116.46312318099012 39.89385287161281, 116.46320144628976 39.893831075643675, 116.46422589371014 39.89383475656882, 116.4646473214168 39.89383586633221, 116.46587751393622 39.893850128680526, 116.46603807259908 39.89378556005562, 116.46644647632388 39.89378465263968, 116.46644952772363 39.89346267556209, 116.46641255029897 39.89226363106178, 116.46591885397197 39.892268312033025, 116.46324077094494 39.892288249103444, 116.46142573221186 39.89231555881605, 116.46143872291884 39.892732572650175, 116.46144269792228 39.89303456948983, 116.46144760822062 39.8938845430373, 116.46295761939871 39.89391543744756, 116.46312318099012 39.89385287161281)))",5820,九龙花园,106120,116.463924,39.89307032,116.4700589,39.89439266,110105000,朝阳区,双井,北京德诚物业管理有限公司,-1,30,2.7,200,600,800,8,2732,2001,1.9925,76,11,-1,58948,0,0,0,1,1,0,0,7298,109508951,0,0.074304195,0.074304195,1,-1,86,5818,,90603,九龙山社区,双井街道,朝阳区,"大望路,双井",6343.206583,0.57566336
5868,"MULTIPOLYGON (((116.47989126447033 39.89776114805858, 116.48002677791351 39.89767354599741, 116.48003301111464 39.89598764001761, 116.47858866483512 39.89597245766282, 116.47859044819074 39.89776938225123, 116.47975073910538 39.89779173939729, 116.47989126447033 39.89776114805858)))",5868,后现代城D区,104045,116.4793073,39.89687637,116.4853901,39.898158,110105000,朝阳区,大望路,北京西宇嘉业物业管理有限公司,-1,30,-1,-1,-1,-1,6,1055,2006,2.5,42,13,北京金马文华园房地产开发有限公司,67607,0,0,0,1,1,0,0,8485,176302280,0,0.024517398,0.024517398,1,-1,103,5867,,646,百子园社区,双井街道,朝阳区,大望路,7625.295635,0.723475216
5869,"MULTIPOLYGON (((116.4828432693015 39.89778076317174, 116.48304603764461 39.89770936059858, 116.4831765283742 39.89769874500115, 116.48317974794702 39.89602582972833, 116.48020364398303 39.89599613501366, 116.48016850567205 39.89605502981584, 116.48015926423875 39.89772492786318, 116.48033691541639 39.89779344181392, 116.48264552457135 39.89781418197896, 116.4828432693015 39.89778076317174)))",5869,后现代城C区,104046,116.4816642,39.89690233,116.4877384,39.89817726,110105000,朝阳区,大望路,北京西宇嘉业物业管理有限公司,-1,30,2.8,500,800,1300,6,2057,2007,2.716666667,88,25,天津中新嘉业房地产开发有限公司,64042,0,0,0,1,0,1,0,8486,176302040,0,0.050948382,0.050948382,1,-1,97,5868,,646,百子园社区,双井街道,朝阳区,大望路,7625.295635,0.723475216
5875,"MULTIPOLYGON (((116.48004063556698 39.89923551640601, 116.48001868401514 39.89819249888478, 116.47997954911693 39.89810738884495, 116.47977280666976 39.89790479766833, 116.47929704732098 39.89787742050663, 116.47787178465524 39.89787830543952, 116.47712002157175 39.89787014589058, 116.47679181938702 39.89786320582232, 116.47675467468855 39.89793309573582, 116.47674562481075 39.898066064097634, 116.47671337602151 39.89911092522908, 116.47673745177201 39.89921498938031, 116.47994426961236 39.89930123346522, 116.48004063556698 39.89923551640601)))",5875,后现代城B区,104051,116.4783806,39.89857544,116.4844669,39.89985973,110105000,朝阳区,大望路,北京西宇嘉业物业管理有限公司,121500,30,2,150,300,450,5,1642,2004,4,39,17,北京金马文华园房地产开发有限公司,53688,0,0,0,1,1,0,0,8487,172123270,0,0.042801974,0.042801974,1,73.99512789,102,5874,,646,百子园社区,双井街道,朝阳区,大望路,7625.295635,0.723475216
5876,"MULTIPOLYGON (((116.48284111002931 39.89899870242823, 116.48302279016968 39.89899723563394, 116.48303383474376 39.89897326870147, 116.48303485547422 39.89884027785661, 116.48304196011838 39.89821332628401, 116.48302088270759 39.898198265337726, 116.48300482261459 39.89819521843464, 116.48295865052137 39.898187083167386, 116.48295065195111 39.89793607069316, 116.48015823631363 39.89791591688612, 116.48013410750309 39.8982328325792, 116.48014201614114 39.8992008124676, 116.4802564260932 39.89932013901324, 116.48283604594678 39.89936267065076, 116.48284111002931 39.89899870242823)))",5876,后现代城A区,104052,116.4815638,39.89862627,116.4876386,39.89990156,110105000,朝阳区,大望路,北京西宇嘉业物业管理有限公司,-1,30,-1,-1,-1,-1,6,1473,2004,2.5,53,21,北京金马文华园房地产开发有限公司,70270,0,0,0,1,1,0,0,8488,172122570,0,0.037963741,0.037963741,1,-1,109,5875,,646,百子园社区,双井街道,朝阳区,大望路,7625.295635,0.723475216
5656,"MULTIPOLYGON (((116.44692546014198 39.88560071859831, 116.4479102015946 39.88557283242034, 116.44897721482664 39.88556915868975, 116.44998209839514 39.8855423840738, 116.44992915170906 39.883907344648264, 116.44933243804167 39.883905020800114, 116.44932447634358 39.883418026220966, 116.44776105622782 39.88341661338603, 116.44582472053446 39.883443500417286, 116.44590372597622 39.88510058582341, 116.44646726275403 39.88510177112988, 116.44651031779699 39.885606838484875, 116.44692546014198 39.88560071859831)))",5656,劲松二区,103937,116.4479049,39.88449946,116.4540847,39.885857,110105000,朝阳区,劲松,房管所代管物业,-1,30,2.5,500,0,500,24,2118,1980,0.9,19,8,北京市城市建设工程开发公司,61136,0,0,0,1,1,0,0,7462,109509375,0,0.077851623,0.077851623,1,-1,109,5652,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5673,"MULTIPOLYGON (((116.45233088566192 39.88635467153091, 116.45237508554182 39.885812799421224, 116.45193276658392 39.88584578115791, 116.45193473879725 39.88611677207143, 116.45095184275341 39.88612753425838, 116.45093084628161 39.88561051131609, 116.45018367423722 39.88559883182069, 116.45018658444336 39.88637680114852, 116.45233088566192 39.88635467153091)))",5673,垂杨柳南里,109181,116.4510991,39.88606878,116.4572708,39.88742,110105000,朝阳区,劲松,-1,6326,30,1.2,3,-1,3,3,271,1977,0.716666667,3,2,-1,59875,0,0,0,1,0,0,0,11064,109506655,1,0.031245899,0.009883573,0.316315844,23.33722287,95,5671,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5676,"MULTIPOLYGON (((116.45478710773887 39.888031345070544, 116.45482240522983 39.886527499644444, 116.45245322763446 39.88654094540834, 116.45249330861941 39.8868420231409, 116.45247120238412 39.88716195695878, 116.45243405498775 39.8874558572021, 116.45243397674665 39.88807682828303, 116.45478710773887 39.888031345070544)))",5676,垂杨柳东里,103947,116.4536258,39.88729559,116.4597908,39.88864154,110105000,朝阳区,劲松,-1,-1,30,2,20,-1,20,20,867,1958,0.5,-1,2,-1,63845,0,0,0,1,1,0,0,11065,109506651,0,0.033877613,0.033877613,1,-1,120,5674,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5677,"MULTIPOLYGON (((116.45002982541621 39.888802336558626, 116.45006401224441 39.88810544560988, 116.45135577684766 39.888118356277175, 116.45139400522919 39.88720048661321, 116.45244411750207 39.887198893014556, 116.45247323485194 39.88695497169465, 116.45248027474497 39.88680799459331, 116.45247025180072 39.88674797473931, 116.45237097384143 39.88660275221531, 116.45231481387759 39.88654562548027, 116.45137703682087 39.886552478314286, 116.44969113174045 39.88656168827134, 116.44966677899868 39.88880852839094, 116.45002982541621 39.888802336558626)))",5677,垂杨柳中里,103949,116.4507499,39.88732756,116.4569227,39.88867957,110105000,朝阳区,劲松,-1,50000,30,2,20,-1,20,16,686,1957,0.5,1,3,-1,67152,0,0,0,1,1,0,0,11061,109506663,0,0.034060197,0.034060197,1,72.88629738,92,5675,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5679,"MULTIPOLYGON (((116.44720013018197 39.886311271148315, 116.44778576330236 39.886290530083954, 116.44910649057215 39.88630140828342, 116.45003816752751 39.88628147391097, 116.45001817829632 39.88573745511951, 116.44913163291858 39.88574148947822, 116.449118612534 39.88561246734156, 116.44651532702073 39.88563684706287, 116.44656237055699 39.886319914532464, 116.44720013018197 39.886311271148315)))",5679,垂杨柳南里,109182,116.4482181,39.88597431,116.4543973,39.88733132,110105000,朝阳区,劲松,-1,13674,30,1.2,7,-1,7,8,586,1977,0.716666667,6,4,-1,59875,0,0,0,1,0,0,0,11064,109506655,1,0.031245899,0.021362326,0.683684156,23.33722287,95,5677,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5802,"MULTIPOLYGON (((116.4506202807014 39.89085256509384, 116.45061832917258 39.890416580061185, 116.45125318488658 39.89042901498709, 116.4519703069841 39.89038365408243, 116.45232837745277 39.890337479291304, 116.45375265536086 39.890369791033095, 116.45450494904424 39.89036856615644, 116.45483094878932 39.89036634033437, 116.45486505827591 39.89032942316442, 116.45484010298844 39.889363409194004, 116.45484427134613 39.888125477109156, 116.45368172133442 39.88814072871173, 116.45304178714878 39.88815423293158, 116.45304075472711 39.8883872193947, 116.45302968047542 39.88871317867029, 116.45292134364513 39.88880792224785, 116.45288923964677 39.888864844836746, 116.45217109591943 39.8888571862102, 116.45217619147809 39.888218227789025, 116.45066875415978 39.88821279678319, 116.45068271523519 39.88884279885616, 116.44965975529351 39.888838511787924, 116.4496555302785 39.89052842334809, 116.45029738271808 39.89052685493044, 116.45030937607692 39.89085986579022, 116.4506202807014 39.89085256509384)))",5802,垂杨柳北里,103961,116.4523286,39.88939918,116.4584974,39.89074798,110105000,朝阳区,劲松,-1,-1,30,1.2,-1,-1,-1,46,2539,1981,0.85,10,10,-1,59518,0,0,0,1,1,0,0,11066,109506647,0,0.098930966,0.098930966,1,-1,95,5801,,635,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267101,0.26917158
5646,"MULTIPOLYGON (((116.445329149121 39.88528738040833, 116.44533216095056 39.88525638797199, 116.44534521371065 39.88511842117822, 116.44537730601792 39.88506949086434, 116.44542644227658 39.885036593663926, 116.44551969567749 39.88502478826342, 116.44564102051675 39.88504904028105, 116.44572725380976 39.885047220053195, 116.44584559110126 39.88491847310911, 116.44584564775846 39.88446749457927, 116.44583764199365 39.8843454835573, 116.4457895399554 39.88411539470974, 116.44576247395912 39.88405734077372, 116.44488812428756 39.88403752870903, 116.44478884722753 39.8841363201351, 116.44476664116758 39.885294218853176, 116.44485086627446 39.88529439242234, 116.44487693582198 39.885294445482316, 116.445329149121 39.88528738040833)))",5646,都城心屿,100755,116.445274,39.88462457,116.4514604,39.88598715,110105000,朝阳区,劲松,北京瀚海阳光物业经营管理有限公司,75628,30,3.9,99,331,430,2,842,2008,2.68,22,13,北京都市房地产开发有限公司,70590,0,0,0,1,1,0,0,10206,109507163,0,0.01118619,0.01118619,1,89.81947743,90,5653,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5656,"MULTIPOLYGON (((116.44692546014198 39.88560071859831, 116.4479102015946 39.88557283242034, 116.44897721482664 39.88556915868975, 116.44998209839514 39.8855423840738, 116.44992915170906 39.883907344648264, 116.44933243804167 39.883905020800114, 116.44932447634358 39.883418026220966, 116.44776105622782 39.88341661338603, 116.44582472053446 39.883443500417286, 116.44590372597622 39.88510058582341, 116.44646726275403 39.88510177112988, 116.44651031779699 39.885606838484875, 116.44692546014198 39.88560071859831)))",5656,劲松二区,103937,116.4479049,39.88449946,116.4540847,39.885857,110105000,朝阳区,劲松,房管所代管物业,-1,30,2.5,500,0,500,24,2118,1980,0.9,19,8,北京市城市建设工程开发公司,61136,0,0,0,1,1,0,0,7462,109509375,0,0.077851623,0.077851623,1,-1,109,5652,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5679,"MULTIPOLYGON (((116.44720013018197 39.886311271148315, 116.44778576330236 39.886290530083954, 116.44910649057215 39.88630140828342, 116.45003816752751 39.88628147391097, 116.45001817829632 39.88573745511951, 116.44913163291858 39.88574148947822, 116.449118612534 39.88561246734156, 116.44651532702073 39.88563684706287, 116.44656237055699 39.886319914532464, 116.44720013018197 39.886311271148315)))",5679,垂杨柳南里,109182,116.4482181,39.88597431,116.4543973,39.88733132,110105000,朝阳区,劲松,-1,13674,30,1.2,7,-1,7,8,586,1977,0.716666667,6,4,-1,59875,0,0,0,1,0,0,0,11064,109506655,1,0.031245899,0.021362326,0.683684156,23.33722287,95,5677,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5683,"MULTIPOLYGON (((116.44950331462633 39.88877116785517, 116.44951044445156 39.88790022481555, 116.44951356599836 39.88700827361299, 116.44948453678205 39.886575229363416, 116.44941735023065 39.88653308263571, 116.44784088814652 39.88652063781723, 116.44776667249403 39.88658647448625, 116.44766133040616 39.88696622940802, 116.4477394581096 39.887686364234355, 116.44770533693179 39.88788728087337, 116.44771631855338 39.88828128645224, 116.44771929890658 39.88849828296941, 116.44771326265698 39.888656262376685, 116.44771425640783 39.888726261108104, 116.44782957467521 39.888755507960354, 116.44793587004438 39.88877973659561, 116.44950331462633 39.88877116785517)))",5683,垂杨柳西里,103948,116.4486092,39.88765099,116.4547877,39.88900733,110105000,朝阳区,劲松,-1,-1,20,1.5,100,-1,100,18,644,1963,0.5,5,1,-1,54817,0,0,0,1,1,0,0,11063,109506659,0,0.038224931,0.038224931,1,-1,92,5681,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5685,"MULTIPOLYGON (((116.44808126703686 39.88886004785297, 116.4479619332966 39.888851790277954, 116.44769720076522 39.888791220938174, 116.44770422806778 39.888725239478276, 116.4477092705664 39.88850226067086, 116.44770228283414 39.88825225723593, 116.44769930427958 39.88801326240218, 116.44769530859173 39.887892259520186, 116.44772742428131 39.88768433806183, 116.4477073846881 39.8875543014899, 116.44704655025816 39.887539885357455, 116.44699233822587 39.88803074702139, 116.44694418222832 39.888212635804564, 116.44665238010327 39.88820601589498, 116.44630743344135 39.8882112868215, 116.44633242380235 39.88882831077797, 116.44643263076136 39.889363497327565, 116.44724687244525 39.889386226792965, 116.44809323251673 39.88940204856573, 116.44808126703686 39.88886004785297)))",5685,广和东里,103959,116.4471784,39.8886325,116.4533607,39.88999167,110105000,朝阳区,劲松,街道办事处（委员会）代管物业,-1,30,1.2,50,0,50,11,660,1987,0.7,7,5,北京城市建设开发集团有限责任公司,55409,0,0,0,1,0,0,0,9196,109498255,0,0.0215181,0.0215181,1,-1,85,5683,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5808,"MULTIPOLYGON (((116.44660377624336 39.891934739996316, 116.44818316921794 39.89191612672789, 116.44948988055364 39.891911992544465, 116.44961123327187 39.89187826257182, 116.44952016342484 39.89035413113828, 116.44818938533194 39.8903332138068, 116.44751048981732 39.89029574894971, 116.4475426927412 39.8893988604691, 116.44640655851595 39.889370441892424, 116.44596937019037 39.889339523200476, 116.44595126773686 39.88975546594207, 116.44561836209778 39.889782769359385, 116.44552908190167 39.890092569616456, 116.44569551043946 39.890259908268206, 116.44567839364299 39.890822846097535, 116.44552597924064 39.89083852847534, 116.44468973924018 39.89082480122363, 116.44455236779754 39.89086951821372, 116.44432875047153 39.89106105222584, 116.44436774867268 39.89189509338388, 116.44443792816787 39.891947234277495, 116.44660377624336 39.891934739996316)))",5808,广泉小区,100770,116.4470302,39.89094366,116.453213,39.89230319,110105000,朝阳区,劲松,北京网信物业管理有限公司,856000,30,2,200,300,500,15,2518,2006,1.6,1,3,-1,72711,0,0,0,1,0,0,0,9176,109498755,0,0.088523108,0.088523108,1,339.9523431,92,5807,,636,垂杨柳西里社区,双井街道,朝阳区,劲松,5230.336978,0.206902374
5823,"MULTIPOLYGON (((116.45359159307759 39.89493820313561, 116.4540329335731 39.894934240722705, 116.45405104501981 39.89448530365388, 116.45405216647441 39.89355034866969, 116.45404924277841 39.89286837297709, 116.45400415526763 39.8924742855599, 116.45217565278426 39.89248102867657, 116.45217856928559 39.893214001325134, 116.45220256949301 39.89378303026268, 116.45223754322808 39.89481806360283, 116.45225450534122 39.89551907074855, 116.45225848394193 39.89578206848773, 116.45356540751766 39.89578510369961, 116.45359159307759 39.89493820313561)))",5823,富力城A区,101740,116.4530822,39.89402968,116.4592496,39.89537712,110105000,朝阳区,双井,北京恒富物业管理有限公司,250000,40,2.7,0,2444,2444,10,2243,2004,8,80,27,北京富力城房地产开发有限公司,99386,0,0,0,1,1,0,0,9590,109497095,0,0.053708635,0.053708635,1,111.4578689,142,5821,,643,富力社区,双井街道,朝阳区,双井,5101.484809,0.580827237
5825,"MULTIPOLYGON (((116.45205486663883 39.89588159555922, 116.45206894462615 39.89559364073398, 116.45204198025328 39.894670621551995, 116.45208015107812 39.8942127299336, 116.45206817390715 39.89375072301749, 116.45204314757325 39.89336968296453, 116.44979757819578 39.893392606683506, 116.44984560469095 39.8942766735297, 116.44986855628895 39.895185683072896, 116.44986545632582 39.8959096436152, 116.45205486663883 39.89588159555922)))",5825,富力城C区,101742,116.4509536,39.89463124,116.4571268,39.89598316,110105000,朝阳区,双井,富力物业,200000,40,2.7,0,1686,1686,13,1520,2005,2.8,39,19,-1,99803,0,0,0,1,1,0,0,9588,109497103,0,0.052815971,0.052815971,1,131.5789474,137,5823,,643,富力社区,双井街道,朝阳区,双井,5101.484809,0.580827237
5844,"MULTIPOLYGON (((116.45352416460857 39.89672096430109, 116.45353327833824 39.89603701729459, 116.45221131000403 39.89605394793143, 116.45223525625214 39.89704195841972, 116.45225425982629 39.89746698251531, 116.45235555406566 39.89752321352551, 116.45358725654671 39.89750707699005, 116.45358928811528 39.8973070911494, 116.45355223514765 39.89683602536235, 116.45352416460857 39.89672096430109)))",5844,富力城B区,108718,116.4528919,39.89678279,116.4590602,39.89813076,110105000,朝阳区,双井,北京恒富物业管理有限公司,86558,40,2.7,0,475,475,7,450,2005,5.4,8,5,-1,103310,0,0,0,1,1,0,0,9589,109497099,0,0.040391094,0.018400856,0.455567171,192.5025329,124,5843,,643,富力社区,双井街道,朝阳区,双井,5101.484809,0.580827237
5845,"MULTIPOLYGON (((116.4521098709738 39.897141665355605, 116.45208690318805 39.896347648525186, 116.45162854482157 39.89635559853213, 116.45150918590026 39.89640932403114, 116.45047014158388 39.89642597228084, 116.45037086002719 39.896371752154664, 116.44990852306 39.89637071883368, 116.44993245312025 39.897472721988606, 116.45207974458458 39.89743858282441, 116.4521098709738 39.897141665355605)))",5845,富力城B区,108719,116.4510079,39.89692219,116.4571813,39.8982741,110105000,朝阳区,双井,北京恒富物业管理有限公司,103442,40,2.7,0,567,567,9,537,2005,5.4,9,5,-1,103310,0,0,0,1,1,0,0,9589,109497099,0,0.040391094,0.021990237,0.544432829,192.5025329,124,5844,,643,富力社区,双井街道,朝阳区,双井,5101.484809,0.580827237
5838,"MULTIPOLYGON (((116.45823192216551 39.895837351612556, 116.45822198285828 39.895100359893775, 116.45822199904603 39.894976365866626, 116.45808657733369 39.89489003454753, 116.45654971509737 39.894908265604045, 116.45652856933805 39.89554318606923, 116.45726789569687 39.8955479893483, 116.45727387618854 39.89585599006193, 116.45823192216551 39.895837351612556)))",5838,东环18公寓,101735,116.4574582,39.8953237,116.4636133,39.89666154,110105000,朝阳区,双井,北京东环兴业物业管理有限公司,44509,30,3.4,0,279,279,3,277,2002,2.665,8,4,-1,73507,0,0,0,1,0,0,0,12463,109507587,0,0.013031254,0.013031254,1,160.6823105,84,5837,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5839,"MULTIPOLYGON (((116.45671803580876 39.896559600745036, 116.45671102739209 39.89645358866221, 116.45733700140158 39.896445117947906, 116.4573330425859 39.896016127842074, 116.45585039058312 39.89602252292116, 116.45577916787431 39.89603135066636, 116.45571998079254 39.89606220730508, 116.45572091878546 39.896572186757055, 116.45671803580876 39.896559600745036)))",5839,北菜园,101736,116.4564851,39.89627413,116.4626431,39.89761422,110105000,朝阳区,双井,北京嘉信瑞德物业管理有限公司,121000,20,1.8,150,100,250,5,439,1985,2.68,-1,-1,-1,-1,0,0,0,1,0,0,0,11965,109502971,0,0.007667271,0.007667271,1,275.6264237,-1,5838,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5840,"MULTIPOLYGON (((116.45957915605322 39.89662967681818, 116.45958522108117 39.896268708734, 116.45982198919353 39.89626730489226, 116.45983205710377 39.89598434310301, 116.45887094893521 39.89600493218194, 116.4588748834692 39.89663191343209, 116.45957915605322 39.89662967681818)))",5840,黄木厂6号院,106124,116.459292,39.89628876,116.4654417,39.89762242,110105000,朝阳区,双井,单位自管物业,-1,60,2.7,30,5,35,2,168,1993,0,7,-1,-1,66821,0,0,0,1,0,0,0,8161,164654259,0,0.004916159,0.004916159,1,-1,-1,5839,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5841,"MULTIPOLYGON (((116.45790878496257 39.896596336251946, 116.45859208625586 39.89660241387037, 116.45858606799266 39.89679396856684, 116.4587765471 39.89679466104485, 116.45877363599459 39.896007689503335, 116.45871143888189 39.89598653565014, 116.45823190327974 39.89599234437122, 116.45807540235796 39.89600195632528, 116.45807538976749 39.89609995185134, 116.4579269134963 39.896128583567304, 116.45790780560083 39.89650051978322, 116.45790878496257 39.896596336251946)))",5841,双井北里,106125,116.4583818,39.8963325,116.4645343,39.89766828,110105000,朝阳区,双井,-1,-1,68,1.3,6,1,7,5,632,1991,0,11,-1,-1,61294,0,0,0,1,0,0,0,4382,109517267,0,0.005111903,0.005111903,1,-1,-1,5840,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5842,"MULTIPOLYGON (((116.45790878496257 39.896596336251946, 116.45791077875947 39.89679151431699, 116.45858606799266 39.89679396856684, 116.45859208625586 39.89660241387037, 116.45790878496257 39.896596336251946)))",5842,黄木庄,100825,116.4582484,39.89669586,116.4644013,39.89803196,110105000,朝阳区,双井,-1,-1,60,1.3,5,4,9,1,144,1991,0,6,1,-1,64174,0,0,0,1,0,0,0,8160,109500691,0,0.001246447,0.001246447,1,-1,117,5841,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5846,"MULTIPOLYGON (((116.4582649101975 39.89744712278656, 116.45882408346472 39.89740548237717, 116.45881813534868 39.896864155256594, 116.45791988889187 39.89687605238794, 116.45792583700779 39.89732814967442, 116.4582649101975 39.89744712278656)))",5846,非常生活,105856,116.4583815,39.89714168,116.4645341,39.89847749,110105000,朝阳区,双井,北京天月德物业管理有限责任公司,-1,35,5,156,60,216,1,276,2004,2.79,15,4,北京天相房地产开发有限公司,71617,0,0,0,1,0,0,0,10046,109496715,0,0.004614298,0.004614298,1,-1,108,5845,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5877,"MULTIPOLYGON (((116.45986373932021 39.899342272228125, 116.4601165639283 39.89932091063156, 116.46017183266406 39.89861508222032, 116.46096643225508 39.89860809988397, 116.46095945081811 39.898274097071976, 116.46094952140334 39.89745210862799, 116.46094356879075 39.896917117231226, 116.46094260831478 39.89657813037644, 116.46082228352168 39.89602084928282, 116.46043200563258 39.896029856892426, 116.45986415480695 39.89603642104407, 116.4598490255122 39.89667535428424, 116.45902636347591 39.89668628914097, 116.45902524471933 39.89760724527821, 116.4580782109407 39.89759989152185, 116.45810115804204 39.89860490279409, 116.45809710659626 39.898908879940905, 116.45809907611158 39.899199871776716, 116.45810407184547 39.8993598764572, 116.45860667955469 39.89936212296368, 116.45986373932021 39.899342272228125)))",5877,御宸上院,106131,116.4596369,39.89787878,116.4657857,39.89921171,110105000,朝阳区,双井,北京天和佳祥物业管理有限公司,-1,80,1.6,1,1,2,6,1244,-1,3.58,-1,-1,-1,-1,0,0,0,1,0,0,0,1088,185214999,0,0.06500321,0.06500321,1,-1,-1,5876,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5878,"MULTIPOLYGON (((116.4579666869131 39.89894155590815, 116.45792374518476 39.897389519410865, 116.45700984872565 39.897401274449294, 116.45689448279416 39.897418991992936, 116.45682526197629 39.897440822136275, 116.45678613157475 39.89750272427136, 116.45679210846913 39.897835723439925, 116.4567890624653 39.89812770273136, 116.45676798505451 39.89821164814907, 116.45673587655949 39.89827656661032, 116.45703277873986 39.89853427993313, 116.45753532709375 39.89885149689911, 116.45777106368371 39.898944073110556, 116.4579666869131 39.89894155590815)))",5878,世桥国贸,101749,116.4574162,39.89807892,116.4635717,39.89941698,110105000,朝阳区,双井,北京世和物业管理有限公司,61000,35,4.6,174,300,474,4,374,2003,4,12,6,北京世桥房地产开发有限公司,73396,0,0,0,1,0,0,0,4543,109518103,0,0.014469398,0.014469398,1,163.1016043,108,5877,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
5884,"MULTIPOLYGON (((116.45804909269157 39.901014958173846, 116.45846668838703 39.90103637372971, 116.45849881127117 39.900443887775225, 116.45796343226664 39.900418903709465, 116.45792773997323 39.90097212796138, 116.45804909269157 39.901014958173846)))",5884,厂坡小区,106130,116.4582155,39.90072557,116.464369,39.90206193,110105000,朝阳区,CBD,-1,-1,-1,-1,-1,-1,-1,1,90,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,11308,185300147,0,0.003006535,0.003006535,1,-1,-1,5883,,90601,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181,0.967865433
