mmac	est_utc	est	qiuqian1
581a328bcacf4f209f976608d047e677	1615613040	2021/3/13 13:24:00	26
581a328bcacf4f209f976608d047e677	1615613100	2021/3/13 13:25:00	26
581a328bcacf4f209f976608d047e677	1615613160	2021/3/13 13:26:00	27
581a328bcacf4f209f976608d047e677	1615613760	2021/3/13 13:36:00	26
581a328bcacf4f209f976608d047e677	1615614420	2021/3/13 13:47:00	26
581a328bcacf4f209f976608d047e677	1615614480	2021/3/13 13:48:00	27
581a328bcacf4f209f976608d047e677	1615614540	2021/3/13 13:49:00	26
581a328bcacf4f209f976608d047e677	1615614600	2021/3/13 13:50:00	34
581a328bcacf4f209f976608d047e677	1615614720	2021/3/13 13:52:00	29
581a328bcacf4f209f976608d047e677	1615614780	2021/3/13 13:53:00	28
581a328bcacf4f209f976608d047e677	1615615140	2021/3/13 13:59:00	27
581a328bcacf4f209f976608d047e677	1615615200	2021/3/13 14:00:00	26
581a328bcacf4f209f976608d047e677	1615615380	2021/3/13 14:03:00	25
581a328bcacf4f209f976608d047e677	1615615620	2021/3/13 14:07:00	26
581a328bcacf4f209f976608d047e677	1615616040	2021/3/13 14:14:00	25
581a328bcacf4f209f976608d047e677	1615616640	2021/3/13 14:24:00	26
581a328bcacf4f209f976608d047e677	1615616880	2021/3/13 14:28:00	25
581a328bcacf4f209f976608d047e677	1615617960	2021/3/13 14:46:00	25
581a328bcacf4f209f976608d047e677	1615618080	2021/3/13 14:48:00	27
581a328bcacf4f209f976608d047e677	1615618380	2021/3/13 14:53:00	26
581a328bcacf4f209f976608d047e677	1615619340	2021/3/13 15:09:00	28
581a328bcacf4f209f976608d047e677	1615620360	2021/3/13 15:26:00	28
581a328bcacf4f209f976608d047e677	1615620780	2021/3/13 15:33:00	28
581a328bcacf4f209f976608d047e677	1615621080	2021/3/13 15:38:00	25
581a328bcacf4f209f976608d047e677	1615621140	2021/3/13 15:39:00	26
581a328bcacf4f209f976608d047e677	1615621200	2021/3/13 15:40:00	25
581a328bcacf4f209f976608d047e677	1615621260	2021/3/13 15:41:00	26
581a328bcacf4f209f976608d047e677	1615621620	2021/3/13 15:47:00	26
581a328bcacf4f209f976608d047e677	1615621920	2021/3/13 15:52:00	25
581a328bcacf4f209f976608d047e677	1615621980	2021/3/13 15:53:00	27
581a328bcacf4f209f976608d047e677	1615622580	2021/3/13 16:03:00	29
581a328bcacf4f209f976608d047e677	1615622640	2021/3/13 16:04:00	25
581a328bcacf4f209f976608d047e677	1615622700	2021/3/13 16:05:00	26
581a328bcacf4f209f976608d047e677	1615622760	2021/3/13 16:06:00	25
581a328bcacf4f209f976608d047e677	1615623540	2021/3/13 16:19:00	25
581a328bcacf4f209f976608d047e677	1615623900	2021/3/13 16:25:00	25
581a328bcacf4f209f976608d047e677	1615623960	2021/3/13 16:26:00	26
581a328bcacf4f209f976608d047e677	1615624020	2021/3/13 16:27:00	25
581a328bcacf4f209f976608d047e677	1615624140	2021/3/13 16:29:00	26
581a328bcacf4f209f976608d047e677	1615624680	2021/3/13 16:38:00	28
581a328bcacf4f209f976608d047e677	1615624740	2021/3/13 16:39:00	25
581a328bcacf4f209f976608d047e677	1615624860	2021/3/13 16:41:00	25
581a328bcacf4f209f976608d047e677	1615625100	2021/3/13 16:45:00	30
581a328bcacf4f209f976608d047e677	1615625280	2021/3/13 16:48:00	26
581a328bcacf4f209f976608d047e677	1615625520	2021/3/13 16:52:00	28
581a328bcacf4f209f976608d047e677	1615625580	2021/3/13 16:53:00	26
581a328bcacf4f209f976608d047e677	1615625700	2021/3/13 16:55:00	25
581a328bcacf4f209f976608d047e677	1615626060	2021/3/13 17:01:00	27
581a328bcacf4f209f976608d047e677	1615626120	2021/3/13 17:02:00	26
581a328bcacf4f209f976608d047e677	1615626180	2021/3/13 17:03:00	26
581a328bcacf4f209f976608d047e677	1615626240	2021/3/13 17:04:00	26
581a328bcacf4f209f976608d047e677	1615626300	2021/3/13 17:05:00	27
581a328bcacf4f209f976608d047e677	1615626360	2021/3/13 17:06:00	25
581a328bcacf4f209f976608d047e677	1615626420	2021/3/13 17:07:00	25
581a328bcacf4f209f976608d047e677	1615626540	2021/3/13 17:09:00	32
581a328bcacf4f209f976608d047e677	1615626600	2021/3/13 17:10:00	27
581a328bcacf4f209f976608d047e677	1615626660	2021/3/13 17:11:00	29
581a328bcacf4f209f976608d047e677	1615626720	2021/3/13 17:12:00	28
581a328bcacf4f209f976608d047e677	1615626780	2021/3/13 17:13:00	27
581a328bcacf4f209f976608d047e677	1615626840	2021/3/13 17:14:00	27
581a328bcacf4f209f976608d047e677	1615626900	2021/3/13 17:15:00	26
581a328bcacf4f209f976608d047e677	1615626960	2021/3/13 17:16:00	26
581a328bcacf4f209f976608d047e677	1615627020	2021/3/13 17:17:00	27
581a328bcacf4f209f976608d047e677	1615627200	2021/3/13 17:20:00	27
581a328bcacf4f209f976608d047e677	1615627320	2021/3/13 17:22:00	28
581a328bcacf4f209f976608d047e677	1615627440	2021/3/13 17:24:00	27
581a328bcacf4f209f976608d047e677	1615627500	2021/3/13 17:25:00	26
581a328bcacf4f209f976608d047e677	1615627560	2021/3/13 17:26:00	25
581a328bcacf4f209f976608d047e677	1615627740	2021/3/13 17:29:00	25
581a328bcacf4f209f976608d047e677	1615627800	2021/3/13 17:30:00	26
581a328bcacf4f209f976608d047e677	1615628220	2021/3/13 17:37:00	25
581a328bcacf4f209f976608d047e677	1615629420	2021/3/13 17:57:00	26
581a328bcacf4f209f976608d047e677	1615629720	2021/3/13 18:02:00	25
581a328bcacf4f209f976608d047e677	1615630560	2021/3/13 18:16:00	25
581a328bcacf4f209f976608d047e677	1615630860	2021/3/13 18:21:00	27
581a328bcacf4f209f976608d047e677	1615630920	2021/3/13 18:22:00	26
581a328bcacf4f209f976608d047e677	1615630980	2021/3/13 18:23:00	26
581a328bcacf4f209f976608d047e677	1615631220	2021/3/13 18:27:00	26
581a328bcacf4f209f976608d047e677	1615631340	2021/3/13 18:29:00	28
581a328bcacf4f209f976608d047e677	1615631400	2021/3/13 18:30:00	26
581a328bcacf4f209f976608d047e677	1615631700	2021/3/13 18:35:00	30
581a328bcacf4f209f976608d047e677	1615631820	2021/3/13 18:37:00	27
581a328bcacf4f209f976608d047e677	1615631880	2021/3/13 18:38:00	27
581a328bcacf4f209f976608d047e677	1615632300	2021/3/13 18:45:00	26
581a328bcacf4f209f976608d047e677	1615632600	2021/3/13 18:50:00	25
581a328bcacf4f209f976608d047e677	1615632660	2021/3/13 18:51:00	30
581a328bcacf4f209f976608d047e677	1615633440	2021/3/13 19:04:00	25
581a328bcacf4f209f976608d047e677	1615633740	2021/3/13 19:09:00	26
581a328bcacf4f209f976608d047e677	1615634040	2021/3/13 19:14:00	26
581a328bcacf4f209f976608d047e677	1615634220	2021/3/13 19:17:00	28
581a328bcacf4f209f976608d047e677	1615635660	2021/3/13 19:41:00	26
581a328bcacf4f209f976608d047e677	1615635720	2021/3/13 19:42:00	27
581a328bcacf4f209f976608d047e677	1615636740	2021/3/13 19:59:00	25
581a328bcacf4f209f976608d047e677	1615638060	2021/3/13 20:21:00	29
581a328bcacf4f209f976608d047e677	1615638360	2021/3/13 20:26:00	25
581a328bcacf4f209f976608d047e677	1615638420	2021/3/13 20:27:00	26
581a328bcacf4f209f976608d047e677	1615644480	2021/3/13 22:08:00	26
581a328bcacf4f209f976608d047e677	1615644600	2021/3/13 22:10:00	25
581a328bcacf4f209f976608d047e677	1615675980	2021/3/14 06:53:00	26
581a328bcacf4f209f976608d047e677	1615677840	2021/3/14 07:24:00	27
581a328bcacf4f209f976608d047e677	1615681680	2021/3/14 08:28:00	26
581a328bcacf4f209f976608d047e677	1615684440	2021/3/14 09:14:00	25
581a328bcacf4f209f976608d047e677	1615684500	2021/3/14 09:15:00	26
581a328bcacf4f209f976608d047e677	1615684560	2021/3/14 09:16:00	28
581a328bcacf4f209f976608d047e677	1615684680	2021/3/14 09:18:00	26
581a328bcacf4f209f976608d047e677	1615684800	2021/3/14 09:20:00	27
581a328bcacf4f209f976608d047e677	1615685460	2021/3/14 09:31:00	25
581a328bcacf4f209f976608d047e677	1615685820	2021/3/14 09:37:00	25
581a328bcacf4f209f976608d047e677	1615686360	2021/3/14 09:46:00	26
581a328bcacf4f209f976608d047e677	1615686420	2021/3/14 09:47:00	25
581a328bcacf4f209f976608d047e677	1615686900	2021/3/14 09:55:00	26
581a328bcacf4f209f976608d047e677	1615687680	2021/3/14 10:08:00	28
581a328bcacf4f209f976608d047e677	1615690080	2021/3/14 10:48:00	25
581a328bcacf4f209f976608d047e677	1615690140	2021/3/14 10:49:00	26
581a328bcacf4f209f976608d047e677	1615690440	2021/3/14 10:54:00	25
581a328bcacf4f209f976608d047e677	1615691340	2021/3/14 11:09:00	29
581a328bcacf4f209f976608d047e677	1615691760	2021/3/14 11:16:00	26
581a328bcacf4f209f976608d047e677	1615693440	2021/3/14 11:44:00	28
581a328bcacf4f209f976608d047e677	1615693740	2021/3/14 11:49:00	26
581a328bcacf4f209f976608d047e677	1615696380	2021/3/14 12:33:00	32
581a328bcacf4f209f976608d047e677	1615696500	2021/3/14 12:35:00	26
581a328bcacf4f209f976608d047e677	1615696560	2021/3/14 12:36:00	29
581a328bcacf4f209f976608d047e677	1615697100	2021/3/14 12:45:00	26
581a328bcacf4f209f976608d047e677	1615697400	2021/3/14 12:50:00	27
581a328bcacf4f209f976608d047e677	1615698360	2021/3/14 13:06:00	27
581a328bcacf4f209f976608d047e677	1615699080	2021/3/14 13:18:00	31
581a328bcacf4f209f976608d047e677	1615699440	2021/3/14 13:24:00	25
581a328bcacf4f209f976608d047e677	1615700520	2021/3/14 13:42:00	26
581a328bcacf4f209f976608d047e677	1615700700	2021/3/14 13:45:00	25
581a328bcacf4f209f976608d047e677	1615701000	2021/3/14 13:50:00	25
581a328bcacf4f209f976608d047e677	1615701060	2021/3/14 13:51:00	26
581a328bcacf4f209f976608d047e677	1615701120	2021/3/14 13:52:00	29
581a328bcacf4f209f976608d047e677	1615701720	2021/3/14 14:02:00	27
581a328bcacf4f209f976608d047e677	1615702080	2021/3/14 14:08:00	29
581a328bcacf4f209f976608d047e677	1615702440	2021/3/14 14:14:00	25
581a328bcacf4f209f976608d047e677	1615703580	2021/3/14 14:33:00	26
581a328bcacf4f209f976608d047e677	1615704120	2021/3/14 14:42:00	26
581a328bcacf4f209f976608d047e677	1615704540	2021/3/14 14:49:00	28
581a328bcacf4f209f976608d047e677	1615705680	2021/3/14 15:08:00	26
581a328bcacf4f209f976608d047e677	1615706100	2021/3/14 15:15:00	28
581a328bcacf4f209f976608d047e677	1615706220	2021/3/14 15:17:00	25
581a328bcacf4f209f976608d047e677	1615706520	2021/3/14 15:22:00	28
581a328bcacf4f209f976608d047e677	1615706580	2021/3/14 15:23:00	28
581a328bcacf4f209f976608d047e677	1615706640	2021/3/14 15:24:00	26
581a328bcacf4f209f976608d047e677	1615706820	2021/3/14 15:27:00	27
581a328bcacf4f209f976608d047e677	1615706880	2021/3/14 15:28:00	27
581a328bcacf4f209f976608d047e677	1615707000	2021/3/14 15:30:00	29
581a328bcacf4f209f976608d047e677	1615707180	2021/3/14 15:33:00	26
581a328bcacf4f209f976608d047e677	1615708380	2021/3/14 15:53:00	26
581a328bcacf4f209f976608d047e677	1615708980	2021/3/14 16:03:00	33
581a328bcacf4f209f976608d047e677	1615710900	2021/3/14 16:35:00	25
581a328bcacf4f209f976608d047e677	1615711620	2021/3/14 16:47:00	26
581a328bcacf4f209f976608d047e677	1615711980	2021/3/14 16:53:00	26
581a328bcacf4f209f976608d047e677	1615712880	2021/3/14 17:08:00	26
581a328bcacf4f209f976608d047e677	1615713240	2021/3/14 17:14:00	29
581a328bcacf4f209f976608d047e677	1615715280	2021/3/14 17:48:00	32
581a328bcacf4f209f976608d047e677	1615715340	2021/3/14 17:49:00	28
581a328bcacf4f209f976608d047e677	1615715400	2021/3/14 17:50:00	34
581a328bcacf4f209f976608d047e677	1615718940	2021/3/14 18:49:00	26
581a328bcacf4f209f976608d047e677	1615719000	2021/3/14 18:50:00	28
581a328bcacf4f209f976608d047e677	1615723440	2021/3/14 20:04:00	27
581a328bcacf4f209f976608d047e677	1615723860	2021/3/14 20:11:00	27
581a328bcacf4f209f976608d047e677	1615724820	2021/3/14 20:27:00	26
581a328bcacf4f209f976608d047e677	1615725660	2021/3/14 20:41:00	26
581a328bcacf4f209f976608d047e677	1615725960	2021/3/14 20:46:00	26
581a328bcacf4f209f976608d047e677	1615726020	2021/3/14 20:47:00	26
581a328bcacf4f209f976608d047e677	1615726080	2021/3/14 20:48:00	26
581a328bcacf4f209f976608d047e677	1615726140	2021/3/14 20:49:00	28
581a328bcacf4f209f976608d047e677	1615726200	2021/3/14 20:50:00	27
581a328bcacf4f209f976608d047e677	1615726740	2021/3/14 20:59:00	26
581a328bcacf4f209f976608d047e677	1615728240	2021/3/14 21:24:00	25
581a328bcacf4f209f976608d047e677	1615772820	2021/3/15 09:47:00	25
581a328bcacf4f209f976608d047e677	1615773180	2021/3/15 09:53:00	26
581a328bcacf4f209f976608d047e677	1615773300	2021/3/15 09:55:00	26
581a328bcacf4f209f976608d047e677	1615773360	2021/3/15 09:56:00	25
581a328bcacf4f209f976608d047e677	1615773660	2021/3/15 10:01:00	25
581a328bcacf4f209f976608d047e677	1615773720	2021/3/15 10:02:00	26
581a328bcacf4f209f976608d047e677	1615773900	2021/3/15 10:05:00	26
581a328bcacf4f209f976608d047e677	1615774020	2021/3/15 10:07:00	26
